,chembl_id,target_id,assay_type,assay_organism,raw_size,cleaned_size,cleaning_failed,cleaning_size_delta,num_pos,percentage_pos,confidence,tid,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
209,CHEMBL746726,104302,B,,37,37,False,0.0,37.0,100.0,4,,,,,,,,,,,,,,
210,CHEMBL746728,104302,B,,38,38,False,0.0,19.0,50.0,4,,,,,,,,,,,,,,
211,CHEMBL746875,104302,B,,49,49,False,0.0,43.0,87.75510204081633,4,,,,,,,,,,,,,,
212,CHEMBL747399,104303,B,,34,34,False,0.0,17.0,50.0,4,,,,,,,,,,,,,,
213,CHEMBL747487,104302,B,,40,40,False,0.0,37.0,92.5,4,,,,,,,,,,,,,,
214,CHEMBL747854,104692,B,,59,59,False,0.0,29.0,49.15254237288136,4,,,,,,,,,,,,,,
215,CHEMBL747985,104302,F,,31,31,False,0.0,30.0,96.77419354838707,4,,,,,,,,,,,,,,
216,CHEMBL748018,104692,B,,64,64,False,0.0,64.0,100.0,4,,,,,,,,,,,,,,
217,CHEMBL748089,104302,B,,32,32,False,0.0,30.0,93.75,4,,,,,,,,,,,,,,
218,CHEMBL748106,104302,B,,41,41,False,0.0,19.0,46.34146341463415,4,,,,,,,,,,,,,,
219,CHEMBL748107,104302,B,,53,53,False,0.0,26.0,49.0566037735849,4,,,,,,,,,,,,,,
220,CHEMBL748208,104303,B,,25,25,False,0.0,25.0,100.0,4,,,,,,,,,,,,,,
221,CHEMBL748211,104303,B,,50,50,False,0.0,50.0,100.0,4,,,,,,,,,,,,,,
222,CHEMBL748569,104302,B,,52,52,False,0.0,26.0,50.0,4,,,,,,,,,,,,,,
223,CHEMBL748835,104303,B,,34,34,False,0.0,34.0,100.0,4,,,,,,,,,,,,,,
224,CHEMBL748858,104692,B,,28,28,False,0.0,14.0,50.0,4,,,,,,,,,,,,,,
225,CHEMBL749220,104691,B,Cavia porcellus,46,46,False,0.0,46.0,100.0,4,,,,,,,,,,,,,,
226,CHEMBL749221,104691,B,Cavia porcellus,46,46,False,0.0,46.0,100.0,4,,,,,,,,,,,,,,
227,CHEMBL749222,104691,B,Cavia porcellus,46,46,False,0.0,45.0,97.82608695652172,4,,,,,,,,,,,,,,
228,CHEMBL749227,104691,B,Cavia porcellus,33,32,False,1.0,16.0,50.0,4,,,,,,,,,,,,,,
229,CHEMBL749643,104302,B,,59,59,False,0.0,29.0,49.15254237288136,4,,,,,,,,,,,,,,
230,CHEMBL749929,104303,B,,38,38,False,0.0,32.0,84.21052631578948,4,,,,,,,,,,,,,,
231,CHEMBL749931,104303,B,,39,39,False,0.0,39.0,100.0,4,,,,,,,,,,,,,,
232,CHEMBL750934,104692,B,,31,31,False,0.0,26.0,83.87096774193549,4,,,,,,,,,,,,,,
233,CHEMBL751464,104302,B,,48,48,False,0.0,46.0,95.83333333333331,4,,,,,,,,,,,,,,
234,CHEMBL751502,104770,B,Canis lupus familiaris,45,45,False,0.0,21.0,46.66666666666666,4,104770.0,7.2.2.13,EC_NUMBER,"('transporter  ntpase  p-type atpase  na k atpase', 'enzyme  hydrolase')","('Sodium potassium ATPase', 'Hydrolase')",7,translocase,"('transporter_ntpase', 'hydrolase')","('transporter', 'hydrolase')",Na(+)/K(+)-exchanging ATPase,True,False,True,False
235,CHEMBL751506,104770,B,Canis lupus familiaris,41,41,False,0.0,20.0,48.78048780487804,4,104770.0,7.2.2.13,EC_NUMBER,"('transporter  ntpase  p-type atpase  na k atpase', 'enzyme  hydrolase')","('Sodium potassium ATPase', 'Hydrolase')",7,translocase,"('transporter_ntpase', 'hydrolase')","('transporter', 'hydrolase')",Na(+)/K(+)-exchanging ATPase,True,False,True,False
236,CHEMBL751545,104303,B,,28,28,False,0.0,14.0,50.0,4,,,,,,,,,,,,,,
237,CHEMBL751546,104303,B,,34,34,False,0.0,33.0,97.05882352941175,4,,,,,,,,,,,,,,
238,CHEMBL751547,104303,B,,54,54,False,0.0,52.0,96.29629629629628,4,,,,,,,,,,,,,,
239,CHEMBL751548,104303,B,,54,54,False,0.0,54.0,100.0,4,,,,,,,,,,,,,,
240,CHEMBL751569,104302,B,,51,51,False,0.0,25.0,49.01960784313725,4,,,,,,,,,,,,,,
241,CHEMBL751883,104302,B,,76,76,False,0.0,73.0,96.05263157894736,4,,,,,,,,,,,,,,
242,CHEMBL752170,104303,B,,66,66,False,0.0,63.0,95.45454545454544,4,,,,,,,,,,,,,,
243,CHEMBL752171,104303,B,,66,66,False,0.0,46.0,69.6969696969697,4,,,,,,,,,,,,,,
244,CHEMBL752467,104706,B,,85,85,False,0.0,42.0,49.41176470588236,4,,,,,,,,,,,,,,
245,CHEMBL752468,104706,B,,85,85,False,0.0,0.0,0.0,4,,,,,,,,,,,,,,
246,CHEMBL752675,104687,B,,51,51,False,0.0,25.0,49.01960784313725,4,,,,,,,,,,,,,,
247,CHEMBL752917,104302,B,,71,71,False,0.0,71.0,100.0,4,,,,,,,,,,,,,,
248,CHEMBL757136,104679,B,,37,37,False,0.0,16.0,43.24324324324325,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
249,CHEMBL757886,104707,B,,36,36,False,0.0,0.0,0.0,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
250,CHEMBL757891,104679,B,,36,36,False,0.0,33.0,91.66666666666669,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
251,CHEMBL758018,105015,B,,34,34,False,0.0,13.0,38.23529411764706,4,105015.0,"('3.1.4.-', '3.1.4.35', '3.1.4.-', '3.1.4.17')",EC_NUMBER,"('enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1a', 'enzyme  phosphodiesterase  pde_1  pde_1b')","('Phosphodiesterase 1C', 'Phosphodiesterase 1C', 'Phosphodiesterase 1A', 'Phosphodiesterase 1B')",3,hydrolase,phosphodiesterase_pde_1,phosphodiesterase,"('unknown EC number', ""3',5'-cyclic-GMP phosphodiesterase"", 'unknown EC number', ""3',5'-cyclic-nucleotide phosphodiesterase"")",False,False,True,True
252,CHEMBL758020,104707,B,Canis lupus familiaris,34,34,False,0.0,3.0,8.823529411764708,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
253,CHEMBL758627,104812,B,,53,53,False,0.0,6.0,11.320754716981131,4,104812.0,2.7.1.67,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,1-phosphatidylinositol 4-kinase,True,True,True,True
254,CHEMBL758630,104812,B,,51,51,False,0.0,9.0,17.647058823529417,4,104812.0,2.7.1.67,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,1-phosphatidylinositol 4-kinase,True,True,True,True
255,CHEMBL758788,104707,B,Canis lupus familiaris,34,34,False,0.0,2.0,5.882352941176472,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
256,CHEMBL759163,104707,B,Cavia porcellus,44,44,False,0.0,19.0,43.18181818181818,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
257,CHEMBL760771,104742,B,,66,66,False,0.0,33.0,50.0,4,104742.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
258,CHEMBL760946,104872,B,Cavia porcellus,34,34,False,0.0,2.0,5.882352941176472,4,104872.0,"('3.1.4.35', '3.1.4.17', '3.1.4.17', '3.1.4.-', '3.1.4.35')",EC_NUMBER,"('enzyme  phosphodiesterase  pde_5  pde_5a', 'enzyme  phosphodiesterase  pde_1  pde_1a', 'enzyme  phosphodiesterase  pde_1  pde_1b', 'enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1c')","('Phosphodiesterase 5A', 'Phosphodiesterase 1A', 'Phosphodiesterase 1B', 'Phosphodiesterase 1C', 'Phosphodiesterase 1C')",3,hydrolase,"('phosphodiesterase_pde_5', 'phosphodiesterase_pde_1', 'phosphodiesterase_pde_1', 'phosphodiesterase_pde_1', 'phosphodiesterase_pde_1')",phosphodiesterase,"(""3',5'-cyclic-GMP phosphodiesterase"", ""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-nucleotide phosphodiesterase"", 'unknown EC number', ""3',5'-cyclic-GMP phosphodiesterase"")",False,False,True,True
259,CHEMBL761031,104302,B,,43,43,False,0.0,38.0,88.3720930232558,4,,,,,,,,,,,,,,
260,CHEMBL761449,104818,B,,70,70,False,0.0,35.0,50.0,4,104818.0,"('2.7.11.2', '2.7.11.-')",EC_NUMBER,enzyme  kinase  protein kinase  atypical  pdhk,Atypical protein kinase PDHK subfamily,2,transferase,kinase_atypical,kinase,"('[Pyruvate dehydrogenase (acetyl-transferring)] kinase', 'unknown EC number')",False,True,True,True
261,CHEMBL761483,104679,B,Bos taurus,37,37,False,0.0,16.0,43.24324324324325,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
262,CHEMBL761548,104707,B,Cavia porcellus,43,43,False,0.0,6.0,13.953488372093023,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
263,CHEMBL762412,104725,B,,65,65,False,0.0,32.0,49.230769230769226,4,104725.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
264,CHEMBL762594,104725,B,,33,33,False,0.0,16.0,48.48484848484848,4,104725.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
265,CHEMBL762596,104725,B,,33,33,False,0.0,7.0,21.21212121212121,4,104725.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
266,CHEMBL763611,104706,B,Cavia porcellus,44,44,False,0.0,15.0,34.09090909090909,4,,,,,,,,,,,,,,
267,CHEMBL763612,104706,B,Cavia porcellus,36,36,False,0.0,16.0,44.44444444444444,4,,,,,,,,,,,,,,
268,CHEMBL764110,104735,B,Canis lupus familiaris,39,39,False,0.0,8.0,20.512820512820515,4,104735.0,"('3.1.4.17', '3.1.4.17', '3.1.4.-', '3.1.4.35')",EC_NUMBER,"('enzyme  phosphodiesterase  pde_1  pde_1a', 'enzyme  phosphodiesterase  pde_1  pde_1b', 'enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1c')","('Phosphodiesterase 1A', 'Phosphodiesterase 1B', 'Phosphodiesterase 1C', 'Phosphodiesterase 1C')",3,hydrolase,phosphodiesterase_pde_1,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-nucleotide phosphodiesterase"", 'unknown EC number', ""3',5'-cyclic-GMP phosphodiesterase"")",False,False,True,True
269,CHEMBL764284,104302,B,,39,39,False,0.0,19.0,48.71794871794872,4,,,,,,,,,,,,,,
270,CHEMBL764829,104707,B,Bos taurus,38,38,False,0.0,0.0,0.0,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
271,CHEMBL764836,104707,B,Canis lupus familiaris,39,39,False,0.0,6.0,15.384615384615383,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
272,CHEMBL765358,104742,B,,35,35,False,0.0,4.0,11.428571428571429,4,104742.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
273,CHEMBL765359,104742,B,,38,38,False,0.0,6.0,15.789473684210524,4,104742.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
274,CHEMBL765421,104877,B,,52,52,False,0.0,26.0,50.0,4,104877.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_1  pde_1b', 'enzyme  phosphodiesterase  pde_1  pde_1a')","('Phosphodiesterase 1B', 'Phosphodiesterase 1A')",3,hydrolase,phosphodiesterase_pde_1,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
275,CHEMBL765546,104735,B,Cavia porcellus,45,45,False,0.0,0.0,0.0,4,104735.0,"('3.1.4.17', '3.1.4.17', '3.1.4.-', '3.1.4.35')",EC_NUMBER,"('enzyme  phosphodiesterase  pde_1  pde_1a', 'enzyme  phosphodiesterase  pde_1  pde_1b', 'enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1c')","('Phosphodiesterase 1A', 'Phosphodiesterase 1B', 'Phosphodiesterase 1C', 'Phosphodiesterase 1C')",3,hydrolase,phosphodiesterase_pde_1,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-nucleotide phosphodiesterase"", 'unknown EC number', ""3',5'-cyclic-GMP phosphodiesterase"")",False,False,True,True
276,CHEMBL765548,104735,B,Cavia porcellus,44,44,False,0.0,0.0,0.0,4,104735.0,"('3.1.4.17', '3.1.4.17', '3.1.4.-', '3.1.4.35')",EC_NUMBER,"('enzyme  phosphodiesterase  pde_1  pde_1a', 'enzyme  phosphodiesterase  pde_1  pde_1b', 'enzyme  phosphodiesterase  pde_1  pde_1c', 'enzyme  phosphodiesterase  pde_1  pde_1c')","('Phosphodiesterase 1A', 'Phosphodiesterase 1B', 'Phosphodiesterase 1C', 'Phosphodiesterase 1C')",3,hydrolase,phosphodiesterase_pde_1,phosphodiesterase,"(""3',5'-cyclic-nucleotide phosphodiesterase"", ""3',5'-cyclic-nucleotide phosphodiesterase"", 'unknown EC number', ""3',5'-cyclic-GMP phosphodiesterase"")",False,False,True,True
277,CHEMBL765582,104832,B,Trypanosoma brucei,69,69,False,0.0,0.0,0.0,4,104832.0,2.7.2.3,EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,Phosphoglycerate kinase,True,True,True,True
278,CHEMBL765688,104679,B,,35,35,False,0.0,35.0,100.0,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
279,CHEMBL766844,104720,B,unidentified,45,45,False,0.0,11.0,24.444444444444446,4,104720.0,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
280,CHEMBL767077,104679,B,Cavia porcellus,42,42,False,0.0,20.0,47.61904761904761,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
281,CHEMBL767092,104679,B,Cavia porcellus,36,36,False,0.0,35.0,97.22222222222224,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
282,CHEMBL767434,104683,B,,41,41,False,0.0,20.0,48.78048780487804,4,104683.0,"('2.7.11.13', '2.7.11.13', '2.7.11.13', '2.7.10.2', '2.7.11.13', '2.7.11.13')",EC_NUMBER,"('enzyme  kinase  protein kinase  camk  pkd', 'enzyme  kinase  protein kinase  agc  pkc  iota', 'enzyme  kinase  protein kinase  agc  pkc  alpha', 'enzyme  kinase  protein kinase  agc  pkc  delta', 'enzyme  kinase  protein kinase  agc  pkc  delta', 'enzyme  kinase  protein kinase  agc  pkc  eta')","('CAMK protein kinase PKD family', 'AGC protein kinase PKC iota subfamily', 'AGC protein kinase PKC alpha subfamily', 'AGC protein kinase PKC delta subfamily', 'AGC protein kinase PKC delta subfamily', 'AGC protein kinase PKC eta subfamily')",2,transferase,"('kinase_camk', 'kinase_agc', 'kinase_agc', 'kinase_agc', 'kinase_agc', 'kinase_agc')",kinase,"('Protein kinase C', 'Protein kinase C', 'Protein kinase C', 'Non-specific protein-tyrosine kinase', 'Protein kinase C', 'Protein kinase C')",False,False,True,True
283,CHEMBL767496,104829,B,,49,49,False,0.0,24.0,48.97959183673469,4,104829.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
284,CHEMBL767954,104829,B,,96,96,False,0.0,21.0,21.875,4,104829.0,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
285,CHEMBL767982,104720,B,unidentified,33,33,False,0.0,2.0,6.0606060606060606,4,104720.0,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
286,CHEMBL768001,104720,B,,41,41,False,0.0,18.0,43.90243902439025,4,104720.0,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
287,CHEMBL768608,104679,B,,58,58,False,0.0,58.0,100.0,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
288,CHEMBL768609,104679,B,,34,34,False,0.0,34.0,100.0,4,104679.0,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
289,CHEMBL768653,104707,B,,76,76,False,0.0,75.0,98.6842105263158,4,104707.0,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
290,CHEMBL769458,104820,B,Sus scrofa,90,90,False,0.0,44.0,48.88888888888889,4,104820.0,2.7.11.2,EC_NUMBER,enzyme  kinase  protein kinase  atypical  pdhk,Atypical protein kinase PDHK subfamily,2,transferase,kinase_atypical,kinase,[Pyruvate dehydrogenase (acetyl-transferring)] kinase,True,True,True,True
291,CHEMBL770195,104728,F,Oryctolagus cuniculus,43,43,False,0.0,37.0,86.046511627907,4,,,,,,,,,,,,,,
292,CHEMBL770563,104728,F,Oryctolagus cuniculus,42,42,False,0.0,42.0,100.0,4,,,,,,,,,,,,,,
293,CHEMBL772135,104728,F,Oryctolagus cuniculus,39,39,False,0.0,39.0,100.0,4,,,,,,,,,,,,,,
294,CHEMBL772600,104720,B,,62,62,False,0.0,26.0,41.935483870967744,4,104720.0,2.7.11.11,EC_NUMBER,enzyme  kinase  protein kinase  agc  pka,AGC protein kinase PKA family,2,transferase,kinase_agc,kinase,cAMP-dependent protein kinase,True,True,True,True
295,CHEMBL774540,104694,F,,35,35,False,0.0,5.0,14.285714285714285,4,,,,,,,,,,,,,,
296,CHEMBL774992,104728,F,Oryctolagus cuniculus,63,63,False,0.0,63.0,100.0,4,,,,,,,,,,,,,,
297,CHEMBL776835,104761,F,,60,60,False,0.0,0.0,0.0,4,,,,,,,,,,,,,,
298,CHEMBL776838,104761,F,,59,59,False,0.0,0.0,0.0,4,,,,,,,,,,,,,,
299,CHEMBL776839,104761,F,,60,60,False,0.0,0.0,0.0,4,,,,,,,,,,,,,,
300,CHEMBL786468,104694,F,,39,39,False,0.0,18.0,46.15384615384615,4,,,,,,,,,,,,,,
301,CHEMBL786469,104694,F,,39,39,False,0.0,19.0,48.71794871794872,4,,,,,,,,,,,,,,
302,CHEMBL788039,104694,F,,39,39,False,0.0,19.0,48.71794871794872,4,,,,,,,,,,,,,,
303,CHEMBL788040,104694,F,,37,37,False,0.0,5.0,13.513513513513516,4,,,,,,,,,,,,,,
304,CHEMBL788041,104694,F,,39,39,False,0.0,19.0,48.71794871794872,4,,,,,,,,,,,,,,
305,CHEMBL792320,104302,F,,55,55,False,0.0,27.0,49.09090909090909,4,,,,,,,,,,,,,,
306,CHEMBL795007,104791,B,Human herpesvirus 1,43,43,False,0.0,20.0,46.511627906976734,4,104791.0,1.17.4.1,EC_NUMBER,"('enzyme  reductase', 'enzyme')","('Oxidoreductase', 'Enzyme')",1,oxidoreductase,"('reductase', 'undefined enzyme/protein')","('reductase', 'undefined enzyme/protein')",Ribonucleoside-diphosphate reductase,True,False,True,False
307,CHEMBL796076,104975,F,Homo sapiens,7,7,False,0.0,7.0,100.0,4,,,,,,,,,,,,,,
308,CHEMBL806152,104837,B,Cavia porcellus,113,113,False,0.0,56.0,49.55752212389381,4,,,,,,,,,,,,,,
309,CHEMBL806153,104837,B,Cavia porcellus,159,159,False,0.0,68.0,42.767295597484285,4,,,,,,,,,,,,,,
310,CHEMBL806154,104837,B,Cavia porcellus,43,43,False,0.0,15.0,34.88372093023256,4,,,,,,,,,,,,,,
311,CHEMBL806885,104791,B,,34,34,False,0.0,12.0,35.29411764705883,4,104791.0,1.17.4.1,EC_NUMBER,"('enzyme  reductase', 'enzyme')","('Oxidoreductase', 'Enzyme')",1,oxidoreductase,"('reductase', 'undefined enzyme/protein')","('reductase', 'undefined enzyme/protein')",Ribonucleoside-diphosphate reductase,True,False,True,False
312,CHEMBL807246,104857,F,,42,42,False,0.0,42.0,100.0,4,,,,,,,,,,,,,,
313,CHEMBL809380,104727,F,,88,88,False,0.0,44.0,50.0,4,104727.0,5.6.2.2,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase (ATP-hydrolyzing),True,True,True,True
314,CHEMBL811859,104777,B,,57,57,False,0.0,50.0,87.71929824561406,4,104777.0,"('3.4.21.59', '3.4.21.-')",EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,"('Tryptase', 'unknown EC number')",False,True,True,True
315,CHEMBL812283,104727,B,,36,36,False,0.0,17.0,47.22222222222222,4,104727.0,5.6.2.2,EC_NUMBER,enzyme  isomerase,Isomerase,5,isomerase,isomerase,isomerase,DNA topoisomerase (ATP-hydrolyzing),True,True,True,True
316,CHEMBL812859,104815,B,Bos taurus,83,83,False,0.0,9.0,10.843373493975903,4,,,,,,,,,,,,,,
317,CHEMBL812860,104797,B,,161,161,False,0.0,79.0,49.068322981366464,4,,,,,,,,,,,,,,
