chembl_id,target_id,confidence,component_synonym,type_synonym,protein_class_desc,pref_name,EC_super_class,EC_super_class_name,protein_family,protein_super_family,EC_name,reliable_target_EC,reliable_target_protein_desc,reliable_target_EC_super,reliable_target_protein_super
CHEMBL2219379,104844,5,"('2.7.11.1', '2.7.11.27', '2.7.11.31', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  ampk,CAMK protein kinase AMPK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Acetyl-CoA carboxylase] kinase', '[Hydroxymethylglutaryl-CoA reductase (NADPH)] kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL2219380,104844,5,"('2.7.11.1', '2.7.11.27', '2.7.11.31', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  ampk,CAMK protein kinase AMPK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Acetyl-CoA carboxylase] kinase', '[Hydroxymethylglutaryl-CoA reductase (NADPH)] kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL2321167,104766,5,,,,,,,,,,,,,
CHEMBL2321170,104766,5,,,,,,,,,,,,,
CHEMBL2352644,104706,5,,,,,,,,,,,,,
CHEMBL2388390,107902,5,,,,,,,,,,,,,
CHEMBL2390167,107902,5,,,,,,,,,,,,,
CHEMBL2406371,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL2406372,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL2416774,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL2434496,104742,5,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL2447758,104775,5,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ck2,Other protein kinase CK2 family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL2447759,104775,5,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ck2,Other protein kinase CK2 family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3074803,104679,5,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
CHEMBL3075002,104766,5,,,,,,,,,,,,,
CHEMBL3119571,104305,5,2.3.2.27,EC_NUMBER,nuclear other,Other nuclear protein,2,transferase,nuclear_other,nuclear,RING-type E3 ubiquitin transferase,True,True,True,True
CHEMBL3227631,104679,5,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
CHEMBL3239747,107924,5,,,,,,,,,,,,,
CHEMBL3240666,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL3294779,104788,5,3.4.21.4,EC_NUMBER,enzyme  protease  serine  pas  s1a,Serine protease S1A subfamily,3,hydrolase,protease_serine,protease,Trypsin,True,True,True,True
CHEMBL3372544,104766,5,,,,,,,,,,,,,
CHEMBL3373057,104302,5,,,,,,,,,,,,,
CHEMBL3373316,104809,5,3.5.1.98,EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iia')","('HDAC class I', 'HDAC class IIa')",3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,False,True,True
CHEMBL3379221,104950,5,,,,,,,,,,,,,
CHEMBL3381112,104940,5,3.5.1.98,EC_NUMBER,epigenetic regulator  eraser  hdac  hdac class i,HDAC class I,3,hydrolase,epigenetic_regulator,epigenetic,Histone deacetylase,True,True,True,True
CHEMBL3387899,104723,5,,,,,,,,,,,,,
CHEMBL3396869,109644,5,,,,,,,,,,,,,
CHEMBL3396870,117001,5,,,,,,,,,,,,,
CHEMBL3411188,104743,5,,,,,,,,,,,,,
CHEMBL3412888,104300,5,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  erk,CMGC protein kinase ERK subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL3413067,104716,5,,,,,,,,,,,,,
CHEMBL3428203,104716,5,,,,,,,,,,,,,
CHEMBL3579280,117123,5,2.7.1.1,EC_NUMBER,enzyme,Enzyme,2,transferase,undefined enzyme/protein,undefined enzyme/protein,Hexokinase,True,True,True,True
CHEMBL3580290,108119,5,"('3.1.-.-', '2.7.7.48')",EC_NUMBER,"('unclassified', 'enzyme  transferase')","('Unclassified protein', 'Transferase')","('3', '2')","('hydrolase', 'transferase')","('unclassified', 'transferase')","('unclassified', 'transferase')","('unknown EC number', 'RNA-directed RNA polymerase')",False,False,False,False
CHEMBL3595950,104302,5,,,,,,,,,,,,,
CHEMBL3595951,104302,5,,,,,,,,,,,,,
CHEMBL3595953,104302,5,,,,,,,,,,,,,
CHEMBL3599631,104766,5,,,,,,,,,,,,,
CHEMBL3599633,104766,5,,,,,,,,,,,,,
CHEMBL3606404,105744,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3606405,105744,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3619967,107924,5,,,,,,,,,,,,,
CHEMBL3637037,107924,5,,,,,,,,,,,,,
CHEMBL3706369,109750,5,"('2.7.1.153', '2.7.11.1')",EC_NUMBER,enzyme  transferase,Transferase,2,transferase,transferase,transferase,"('Phosphatidylinositol-4,5-bisphosphate 3-kinase', 'Non-specific serine/threonine protein kinase')",False,True,True,True
CHEMBL3734230,104844,5,"('2.7.11.1', '2.7.11.27', '2.7.11.31', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  camk  camkl  ampk,CAMK protein kinase AMPK subfamily,2,transferase,kinase_camk,kinase,"('Non-specific serine/threonine protein kinase', '[Acetyl-CoA carboxylase] kinase', '[Hydroxymethylglutaryl-CoA reductase (NADPH)] kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL3734231,116887,5,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  rsk', 'enzyme  kinase  protein kinase  camk  rskb  rskb', 'enzyme  kinase  protein kinase  agc  rsk  p70', 'enzyme  kinase  protein kinase  agc  rsk  msk', 'enzyme  kinase  protein kinase  camk  rskb  mskb')","('AGC protein kinase RSK subfamily', 'CAMK protein kinase RSKb subfamily', 'AGC protein kinase p70 subfamily', 'AGC protein kinase MSK subfamily', 'CAMK protein kinase MSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk', 'kinase_agc', 'kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
CHEMBL3734232,116887,5,2.7.11.1,EC_NUMBER,"('enzyme  kinase  protein kinase  agc  rsk  rsk', 'enzyme  kinase  protein kinase  camk  rskb  rskb', 'enzyme  kinase  protein kinase  agc  rsk  p70', 'enzyme  kinase  protein kinase  agc  rsk  msk', 'enzyme  kinase  protein kinase  camk  rskb  mskb')","('AGC protein kinase RSK subfamily', 'CAMK protein kinase RSKb subfamily', 'AGC protein kinase p70 subfamily', 'AGC protein kinase MSK subfamily', 'CAMK protein kinase MSKb subfamily')",2,transferase,"('kinase_agc', 'kinase_camk', 'kinase_agc', 'kinase_agc', 'kinase_camk')",kinase,Non-specific serine/threonine protein kinase,True,False,True,True
CHEMBL3761210,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL3761968,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL3796363,104775,5,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ck2,Other protein kinase CK2 family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL3807187,105744,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  egfr,Tyrosine protein kinase EGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL3861666,104750,5,,,,,,,,,,,,,
CHEMBL3880708,104793,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  fgfr,Tyrosine protein kinase FGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL4016143,104742,5,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL4156812,104691,5,,,,,,,,,,,,,
CHEMBL4184971,116927,5,"('3.2.1.20', '3.2.1.3', '3.2.1.10', '3.2.1.48', '3.2.1.3')",EC_NUMBER,"('enzyme  hydrolase', 'enzyme  hydrolase', 'enzyme', 'enzyme', 'unclassified')","('Hydrolase', 'Hydrolase', 'Enzyme', 'Enzyme', 'Unclassified protein')",3,hydrolase,"('hydrolase', 'hydrolase', 'undefined enzyme/protein', 'undefined enzyme/protein', 'unclassified')","('hydrolase', 'hydrolase', 'undefined enzyme/protein', 'undefined enzyme/protein', 'unclassified')","('Alpha-glucosidase', 'Glucan 1,4-alpha-glucosidase', 'Oligo-1,6-glucosidase', 'Sucrose alpha-glucosidase', 'Glucan 1,4-alpha-glucosidase')",False,False,True,False
CHEMBL4256954,118304,5,1.14.11.67,EC_NUMBER,"('epigenetic regulator  eraser  kdm  jumonji', 'epigenetic regulator  reader  phd')","('Jumonji domain-containing', 'Plant homeodomain')",1,oxidoreductase,epigenetic_regulator,epigenetic,[Histone H3]-trimethyl-L-lysine(4) demethylase,True,False,True,True
CHEMBL645176,105061,5,1.1.1.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,unknown EC number,True,True,True,True
CHEMBL651176,104301,5,,,,,,,,,,,,,
CHEMBL654248,104689,5,,,,,,,,,,,,,
CHEMBL679569,104301,5,,,,,,,,,,,,,
CHEMBL695141,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL697247,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL704881,104730,5,,,,,,,,,,,,,
CHEMBL747988,104302,5,,,,,,,,,,,,,
CHEMBL757000,104697,5,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  p38,CMGC protein kinase p38 subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL757001,104697,5,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  p38,CMGC protein kinase p38 subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL780515,104756,5,,,,,,,,,,,,,
CHEMBL794261,104824,5,,,,,,,,,,,,,
CHEMBL819324,104707,5,3.1.4.17,EC_NUMBER,"('enzyme  phosphodiesterase  pde_3  pde_3a', 'enzyme  phosphodiesterase  pde_3  pde_3b')","('Phosphodiesterase 3A', 'Phosphodiesterase 3B')",3,hydrolase,phosphodiesterase_pde_3,phosphodiesterase,"3',5'-cyclic-nucleotide phosphodiesterase",True,False,True,True
CHEMBL825163,104799,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL826197,105051,5,1.14.99.1,EC_NUMBER,enzyme  reductase,Oxidoreductase,1,oxidoreductase,reductase,reductase,Prostaglandin-endoperoxide synthase,True,True,True,True
CHEMBL826538,104846,5,,,,,,,,,,,,,
CHEMBL828042,104305,5,2.3.2.27,EC_NUMBER,nuclear other,Other nuclear protein,2,transferase,nuclear_other,nuclear,RING-type E3 ubiquitin transferase,True,True,True,True
CHEMBL828644,104730,5,,,,,,,,,,,,,
CHEMBL829160,104772,5,"('2.7.11.1', '2.7.11.26')",EC_NUMBER,enzyme  kinase  protein kinase  cmgc  gsk,CMGC protein kinase GSK family,2,transferase,kinase_cmgc,kinase,"('Non-specific serine/threonine protein kinase', '[Tau protein] kinase')",False,True,True,True
CHEMBL829382,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL830912,104750,5,,,,,,,,,,,,,
CHEMBL833471,104305,5,2.3.2.27,EC_NUMBER,nuclear other,Other nuclear protein,2,transferase,nuclear_other,nuclear,RING-type E3 ubiquitin transferase,True,True,True,True
CHEMBL835746,104799,5,2.7.10.1,EC_NUMBER,enzyme  kinase  protein kinase  tk  vegfr,Tyrosine protein kinase VEGFR family,2,transferase,kinase_tk,kinase,Receptor protein-tyrosine kinase,True,True,True,True
CHEMBL853927,104822,5,2.7.11.24,EC_NUMBER,enzyme  kinase  protein kinase  cmgc  mapk  jnk,CMGC protein kinase JNK subfamily,2,transferase,kinase_cmgc,kinase,Mitogen-activated protein kinase,True,True,True,True
CHEMBL861120,104679,5,3.1.4.53,EC_NUMBER,"('enzyme  phosphodiesterase  pde_4  pde_4a', 'enzyme  phosphodiesterase  pde_4  pde_4d', 'enzyme  phosphodiesterase  pde_4  pde_4b', 'enzyme  phosphodiesterase  pde_4  pde_4c')","('Phosphodiesterase 4A', 'Phosphodiesterase 4D', 'Phosphodiesterase 4B', 'Phosphodiesterase 4C')",3,hydrolase,phosphodiesterase_pde_4,phosphodiesterase,"3',5'-cyclic-AMP phosphodiesterase",True,False,True,True
CHEMBL861138,104302,5,,,,,,,,,,,,,
CHEMBL862215,104716,5,,,,,,,,,,,,,
CHEMBL867154,104766,5,,,,,,,,,,,,,
CHEMBL872743,104745,5,,,,,,,,,,,,,
CHEMBL890778,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
CHEMBL904583,104302,5,,,,,,,,,,,,,
CHEMBL908907,104775,5,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ck2,Other protein kinase CK2 family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL916228,105507,5,,,,,,,,,,,,,
CHEMBL919042,104775,5,2.7.11.1,EC_NUMBER,enzyme  kinase  protein kinase  other  ck2,Other protein kinase CK2 family,2,transferase,kinase_other,kinase,Non-specific serine/threonine protein kinase,True,True,True,True
CHEMBL925132,104302,5,,,,,,,,,,,,,
CHEMBL946689,104681,5,"('3.5.1.98', '3.5.1.-', '3.5.1.98', '3.5.1.98', '3.5.1.98', '3.5.1.48', '3.5.1.62')",EC_NUMBER,"('epigenetic regulator  eraser  hdac  hdac class i', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iia', 'epigenetic regulator  eraser  hdac  hdac class iv', 'epigenetic regulator  eraser  hdac  hdac class iib', 'epigenetic regulator  eraser  hdac  hdac class iib')","('HDAC class I', 'HDAC class IIb', 'HDAC class IIb', 'HDAC class IIa', 'HDAC class IV', 'HDAC class IIb', 'HDAC class IIb')",3,hydrolase,epigenetic_regulator,epigenetic,"('Histone deacetylase', 'unknown EC number', 'Histone deacetylase', 'Histone deacetylase', 'Histone deacetylase', 'Acetylspermidine deacetylase', 'Acetylputrescine deacetylase')",False,False,True,True
